pressure,mass_flux,exit_concentration,equivalent_diameter,hydraulic_diameter,channel_length
0.9252047935416833,0.47837157795512475,0.9597022558865733,-0.7461790848529184,-0.5598498076221017,-0.8485306676583245
-0.6972486259822107,-0.049945084753039805,-0.8121888137823048,-0.7613329436200669,-0.5642675400688222,-0.966576445292239
-0.3487557862267228,-0.11643391645440745,1.0238629940243849,-0.01879386402979425,-0.34779865017951533,1.1648793373785518
0.9252047935416833,-0.7483773168592982,-1.6717669219847664,-0.2915633218384658,-0.42731783422048525,-0.6641670374210875
0.9252047935416833,-0.9346658453198868,-2.9303720865511518,0.22366787624458043,-0.2771149310319866,-0.6641670374210875
0.9252047935416833,-0.5614897899149134,-1.2006688994934378,-0.7461790848529184,-0.5598498076221017,-0.8485306676583245
0.9252047935416833,-0.5537028096255641,-0.3261492495328556,-0.2915633218384658,-0.42731783422048525,-0.6641670374210875
-0.023341942481532044,-0.3668152826811793,0.07375672105213424,0.46612961651895507,1.1012175923448242,1.0879506283586975
-0.6672459311688244,1.477501048927028,0.02453752467244318,4.224286590771763,0.8891664349022381,1.3200631124703268
0.5282460621645715,-0.18831373450994005,-0.6583788250957702,-1.1704871303330742,-0.6835463161302769,-1.0687059383013557
-2.2112307642577083,-0.8412220818476944,-0.5256627777148176,0.8146683681633689,4.53379570344669,-1.2570486396947922
-0.6672459311688244,-0.09067698165117494,0.35149361490896236,2.1179002221381333,0.275101624808082,1.3452638964595895
0.9252047935416833,0.29927103130008936,-0.0554436694445548,-0.01879386402979425,-0.34779865017951533,1.1648793373785518
-0.634935336754408,0.6934120336379265,0.1844999129064391,0.1782062999431353,-0.29036812837214815,-0.12433971723004097
-0.023341942481532044,-0.3668152826811793,-0.1521242337618051,0.46612961651895507,1.1012175923448242,1.0879506283586975
0.9252047935416833,-1.2970599280165303,-1.7306541747961828,-0.2915633218384658,-0.42731783422048525,-0.6641670374210875
0.9252047935416833,-0.10505294526228146,0.284696134107953,-0.6097943559485827,-0.09598790071644413,1.5601337388943548
0.9252047935416833,-0.9274778635143336,1.344666684713443,-0.7007175085514732,-0.17992481720413447,1.5601337388943548
0.9252047935416833,-1.1832502160952705,1.3007209736601473,-0.2915633218384658,-0.42731783422048525,-0.6641670374210875
1.7214301558969372,-0.4884119748917886,-1.3641469446116974,-1.1704871303330742,-0.6835463161302769,-0.34716770197720515
0.9252047935416833,-0.9316708529009063,-1.4722533938028044,-0.6097943559485827,-0.09598790071644413,1.5601337388943548
0.28822450365748026,-0.13919585883865945,0.5501282288698585,0.28428331131317414,-0.25944400124510436,0.7510559371338182
-0.6672459311688244,-0.8298411106555684,0.4736626916371241,0.46612961651895507,1.1012175923448242,1.0879506283586975
-0.6095484411430813,-1.1221523707480676,1.2638065763753785,0.1782062999431353,-0.29036812837214815,-0.6973259637227489
-0.6764775295729433,-1.2784909750188511,0.8779632333274435,1.905746199398055,3.48679311357392,1.0879506283586975
0.9252047935416833,-0.1110429301002425,-0.31911793576432834,-0.6097943559485827,-0.09598790071644413,1.5601337388943548
0.9252047935416833,-0.4315071189311587,0.5501282288698585,-0.2764094630713174,-0.42290010177376464,-0.48643519244418276
-0.6603222323657351,-0.8298411106555684,0.7478839286096886,0.46612961651895507,1.1012175923448242,2.3254417579366984
-0.6741696299719133,0.7137779820869941,-0.5740030598734427,0.1782062999431353,-0.29036812837214815,-0.6973259637227489
-0.6672459311688244,-0.9274778635143336,0.8067711814211047,2.1179002221381333,0.275101624808082,1.3452638964595895
0.9252047935416833,-0.8520040545560243,0.41213869616251025,-0.7461790848529184,-0.5598498076221017,-0.8657733093351885
-0.6672459311688244,-0.5944347065236992,-1.5241093328456934,2.1179002221381333,0.275101624808082,-0.46123440845492014
0.9252047935416833,-0.8951319453893439,-0.6865040801698795,-0.2915633218384658,-0.42731783422048525,-0.6641670374210875
2.1183888872740497,-0.6106076655861941,-1.3729360868223566,-1.1704871303330742,-0.6835463161302769,-1.0687059383013557
-0.6764775295729433,-0.3829882417436742,0.5158505742482878,-0.17033245170127845,0.21767110300071485,2.367885183602825
-0.6672459311688244,0.6976050230244992,0.8700530053378503,0.28428331131317414,-0.25944400124510436,1.0203064187033084
-0.6672459311688244,-0.11523591948681525,0.4297169805838285,2.1179002221381333,0.275101624808082,1.3452638964595895
-0.6672459311688244,-0.7322043577968034,-0.1617922901935301,-0.24610174553702055,-0.4140646368803236,-0.46123440845492014
-1.3573079118767108,0.7377379214388382,0.5923161114810221,0.1782062999431353,-0.29036812837214815,-0.6973259637227489
0.9252047935416833,-0.9190918847411881,-2.4715788631547464,-0.2915633218384658,-0.42731783422048525,-0.6641670374210875
0.28822450365748026,-0.0984639619405243,0.8340175222741479,-0.6097943559485827,-0.09598790071644413,1.5601337388943548
1.243694938483785,-1.3383908233984616,1.2638065763753785,-0.01879386402979425,-0.34779865017951533,1.1648793373785518
-0.3487557862267228,0.4633966158602221,-0.009740129949127386,-0.6097943559485827,-0.09598790071644413,1.5601337388943548
-0.634935336754408,0.5676223520407444,1.4439839916938908,-0.6097943559485827,-0.5200902156016167,-0.12433971723004097
0.9252047935416833,-0.9352648438036829,0.7909507254419182,-0.2915633218384658,-0.42731783422048525,-0.6641670374210875
0.9252047935416833,-1.3335988355280928,1.3051155447654768,-0.2915633218384658,-0.42731783422048525,-0.6641670374210875
-0.18951071375567172,-0.5213568915005744,1.4712303325469338,0.28428331131317414,-0.25944400124510436,0.7510559371338182
-1.3273052170633246,-0.16375479667429974,0.9658546554340348,-0.7613329436200669,-0.5642675400688222,-0.966576445292239
-0.3487557862267228,-0.8298411106555684,0.01926403934604771,0.46612961651895507,1.1012175923448242,1.0879506283586975
0.9252047935416833,1.4122102141932524,-3.467388675622424,-0.5946404971814342,-0.5156724831548962,-0.44133905267392337
0.9252047935416833,-0.12302289977616461,0.2047149399909551,-0.7007175085514732,-0.17992481720413447,1.5601337388943548
1.7214301558969372,-0.41533415986866384,-0.8473453826249413,-1.1704871303330742,-0.6835463161302769,-1.0687059383013557
-0.6672459311688244,0.5514493929782496,-0.14245617733008006,0.10243700610739322,-0.31245679060575093,-0.25962813654081923
-2.234309760268005,-0.8412220818476944,-0.26901982516357137,0.8146683681633689,4.53379570344669,-1.2570486396947922
0.9252047935416833,-0.821455131882423,1.299842059439081,-0.7461790848529184,-0.5598498076221017,-0.8657733093351885
1.7214301558969372,-0.049945084753039805,-0.32439142109072383,-1.1704871303330742,-0.6835463161302769,-1.0687059383013557
-0.6672459311688244,-0.7405903365699488,-0.08972132406612535,0.42066804021751,-0.21968440922461943,-0.46123440845492014
0.1289794311864296,2.97200226599831,-1.6840717210796892,0.10243700610739322,-0.31245679060575093,-0.25962813654081923
-0.6741696299719133,0.7137779820869941,-0.6197065993688702,0.1782062999431353,-0.29036812837214815,-0.6973259637227489
0.9252047935416833,-0.0984639619405243,-1.5355352177195505,-0.7461790848529184,-0.5598498076221017,-0.8657733093351885
-0.6672459311688244,-0.3668152826811793,0.573858912838638,0.46612961651895507,1.1012175923448242,2.367885183602825
-0.6672459311688244,-0.13140887854931008,-0.05456475522348887,0.42066804021751,-0.21968440922461943,-0.46123440845492014
-0.644166935158527,-1.5109023867317397,1.3587293122504973,1.905746199398055,3.48679311357392,1.0879506283586975
0.9252047935416833,-0.7729362546949385,0.9904642536238802,-0.2915633218384658,-0.42731783422048525,-0.6641670374210875
-0.6672459311688244,-0.8298411106555684,1.5107814724949,-0.17033245170127845,0.21767110300071485,1.1555948380140866
-0.6418590355574973,0.3645618660338648,1.4721092467679997,-0.6097943559485827,-0.5200902156016167,-0.6973259637227489
0.9252047935416833,-1.3455788052040147,1.3965226237563313,-0.2915633218384658,-0.42731783422048525,-0.6641670374210875
0.9252047935416833,-0.9274778635143336,0.3778610415409397,-0.7007175085514732,-0.17992481720413447,1.5601337388943548
-1.4611633939230484,1.4044232339039031,-0.41052501475518316,-0.5946404971814342,-0.5156724831548962,-0.44133905267392337
0.9252047935416833,0.6976050230244992,0.5712221701754403,-0.7613329436200669,-0.5642675400688222,-0.879036879855853
-0.6672459311688244,-0.35064232361868447,0.7566730708203476,-0.17033245170127845,0.21767110300071485,1.1555948380140866
1.3221635249187955,-0.35064232361868447,-0.6662890530853636,-1.1704871303330742,-0.6835463161302769,-1.0687059383013557
-0.6580143327647054,-0.3015244479474039,1.0045268811609347,-0.7613329436200669,-0.5642675400688222,-0.966576445292239
0.30437980086468835,-0.5213568915005744,1.2251343506484789,-0.04910158156409098,-0.3566341150729564,0.7510559371338182
-0.6672459311688244,-0.821455131882423,1.4474996485781544,-0.17033245170127845,0.21767110300071485,1.1555948380140866
-0.6672459311688244,-0.5860487277505537,0.34270447269830323,2.1179002221381333,0.275101624808082,-0.46123440845492014
1.3221635249187955,0.502331517306969,-0.6961721366016044,-1.1704871303330742,-0.6835463161302769,-0.34716770197720515
-0.6672459311688244,-1.2407540705396964,-0.7647274458447455,0.46612961651895507,0.9156728295825615,-0.29278706284248057
-0.6672459311688244,-0.12302289977616461,0.015748382461784054,2.1179002221381333,0.275101624808082,1.3452638964595895
-0.6672459311688244,0.43763968105698964,1.0713243619619441,-0.6097943559485827,-0.5200902156016167,-0.6973259637227489
0.2974561020615994,0.29148405101074004,0.32424727405591913,0.28428331131317414,-0.25944400124510436,0.24571390029649953
1.243694938483785,0.6976050230244992,0.17746859913791185,-0.01879386402979425,-0.34779865017951533,1.1648793373785518
0.9252047935416833,-1.3312028415929082,0.5360656013328038,0.22366787624458043,-0.2771149310319866,-0.6641670374210875
0.9252047935416833,-1.3228168628197627,1.2365602355223355,0.22366787624458043,-0.2771149310319866,-0.6641670374210875
0.9252047935416833,-0.821455131882423,1.4501363912413519,-0.7461790848529184,-0.5598498076221017,-0.8485306676583245
0.9252047935416833,-0.12002790735718408,-0.3226335926485919,-0.01879386402979425,-0.34779865017951533,1.1648793373785518
0.28822450365748026,0.46279761737642605,0.23547693772826198,-0.6097943559485827,-0.09598790071644413,1.5601337388943548
0.3136113992688075,-0.5213568915005744,-0.41052501475518316,-0.04910158156409098,-0.3566341150729564,-0.25962813654081923
0.9252047935416833,-0.9316708529009063,-1.8545810799664764,0.22366787624458043,-0.2771149310319866,-0.6641670374210875
-1.36653951028083,0.7377379214388382,0.19592579778029598,-0.6097943559485827,-0.5200902156016167,-0.9838190869691028
0.28822450365748026,-1.3377918249146654,1.8518001902684738,-0.6097943559485827,-0.09598790071644413,1.5601337388943548
-0.6672459311688244,-0.9274778635143336,-0.45359181158741285,4.224286590771763,0.8891664349022381,1.3200631124703268
0.9252047935416833,-0.5213568915005744,0.6353829083132518,-0.2915633218384658,-0.42731783422048525,-0.6641670374210875
0.9252047935416833,0.8353746742976034,0.28118047722368944,-0.7461790848529184,-0.5598498076221017,-0.8485306676583245
0.9252047935416833,-0.7405903365699488,-0.8640447528251937,-0.2915633218384658,-0.42731783422048525,-0.6641670374210875
-1.3573079118767108,0.6892190442513537,0.4727837774160582,0.1782062999431353,-0.29036812837214815,-0.12433971723004097
0.9252047935416833,-1.324613858271151,-0.05983824054988434,-0.2915633218384658,-0.42731783422048525,-0.6641670374210875
-0.6603222323657351,-0.8298411106555684,1.2330445786380717,-0.17033245170127845,0.21767110300071485,2.367885183602825
-2.234309760268005,1.7045214742857515,-0.11960440758236635,-1.30687185923741,-0.7233059081507619,-1.2371532839137953
0.9252047935416833,0.43763968105698964,0.6573557638398997,-0.7613329436200669,-0.5642675400688222,-0.879036879855853
0.9252047935416833,0.34838890697137,0.454326578773674,-0.7613329436200669,-0.5642675400688222,-0.879036879855853
0.9252047935416833,-0.7405903365699488,-1.3052596918002815,-0.2915633218384658,-0.42731783422048525,-0.6641670374210875
0.9252047935416833,-0.8382270894287139,0.6081365674602086,-0.2764094630713174,-0.42290010177376464,-0.48643519244418276
0.28822450365748026,-1.1305383495212131,1.3024788021022788,-0.04910158156409098,-0.3566341150729564,-0.25962813654081923
-0.6672459311688244,-0.6106076655861941,-0.028197328591511514,4.224286590771763,0.8891664349022381,1.3200631124703268
-2.234309760268005,-1.1814532206438821,0.7874350685576545,-1.30687185923741,-0.7233059081507619,-1.2371532839137953
0.1289794311864296,0.6323141882907237,-0.6768360237381544,0.10243700610739322,-0.31245679060575093,-0.25962813654081923
0.28822450365748026,0.46279761737642605,0.4850885765109809,-0.6097943559485827,-0.09598790071644413,1.5601337388943548
-0.6672459311688244,1.5421928851770073,-0.7726376738343389,2.1179002221381333,0.275101624808082,1.3452638964595895
0.1289794311864296,1.1444578919363935,-1.2841657504946995,0.10243700610739322,-0.31245679060575093,-0.25962813654081923
0.28822450365748026,0.6976050230244992,0.19592579778029598,0.28428331131317414,-0.25944400124510436,-0.05802186462671831
0.9252047935416833,-0.5375298505630692,-2.0391530663903175,0.22366787624458043,-0.2771149310319866,-0.6641670374210875
1.9591438148029987,-1.2353630841855314,-1.1066250778393854,-1.0037946838944416,-0.634951259216351,-1.0713586524054888
-0.34183208742363336,-0.8298411106555684,-0.14157726310901414,0.46612961651895507,1.1012175923448242,1.0879506283586975
-1.389618506291127,-0.08229100287802947,0.5967106825863517,-0.7613329436200669,-0.5642675400688222,-0.966576445292239
-0.6672459311688244,-0.11523591948681525,-1.1874851861774491,4.224286590771763,0.8891664349022381,1.3200631124703268
-2.234309760268005,-0.07450402258868011,0.1695583711483186,-1.30687185923741,-0.7233059081507619,-1.2199106422369315
0.9252047935416833,-0.3752012614543248,0.3611616713406874,-0.2764094630713174,-0.42290010177376464,-0.48643519244418276
-0.6764775295729433,0.08003758623071497,0.03596340954630002,-0.17033245170127845,0.3192789492752875,1.0879506283586975
2.1183888872740497,-0.6351666034218344,-1.00027645709041,-1.1704871303330742,-0.6835463161302769,-1.0687059383013557
-2.234309760268005,-0.9394578331902557,1.4861718743050547,-1.30687185923741,-0.7233059081507619,-1.2026680005600676
0.9252047935416833,-0.8783599878430529,0.6696605629348225,-0.2764094630713174,-0.42290010177376464,-0.48643519244418276
0.9252047935416833,1.1845907903507324,-1.2358254683360743,-0.7461790848529184,-0.5598498076221017,-0.8485306676583245
0.9252047935416833,-1.1562952843244456,1.0897815606043284,-0.7461790848529184,-0.5598498076221017,-0.8485306676583245
0.1289794311864296,1.5829247820751424,-0.630253570021661,0.10243700610739322,-0.31245679060575093,-0.25962813654081923
0.9252047935416833,1.1276859343901025,-0.5370886625886745,-0.7461790848529184,-0.5598498076221017,-0.8485306676583245
-1.3042262210530273,-0.8460140697180633,1.1460320707525466,0.46612961651895507,1.1012175923448242,1.0879506283586975
1.7214301558969372,-0.5375298505630692,-0.7383600192127683,-1.1704871303330742,-0.6835463161302769,-1.0687059383013557
0.9252047935416833,-1.32940584614152,-0.21716388612068255,0.22366787624458043,-0.2771149310319866,-0.6641670374210875
-0.6741696299719133,-0.821455131882423,1.6918378020344778,-0.17033245170127845,0.21767110300071485,2.367885183602825
-0.6672459311688244,0.45381264011948447,0.2442660799389211,0.10243700610739322,-0.31245679060575093,-0.25962813654081923
-2.2112307642577083,-0.541722839949642,-0.3569112472701625,0.8146683681633689,4.53379570344669,-1.2570486396947922
-0.6810933287750026,0.6976050230244992,1.4747459894311976,0.28428331131317414,-0.25944400124510436,1.0203064187033084
-0.6626301319667648,1.574538803301997,-0.13190920667728911,0.46612961651895507,0.9156728295825615,-0.05802186462671831
-1.0965152569603525,1.2906135219826431,0.3602827571196215,-0.7613329436200669,-0.5642675400688222,-0.879036879855853
-2.234309760268005,-0.9190918847411881,0.9491552852337823,-1.30687185923741,-0.7233059081507619,-1.2199106422369315
0.28822450365748026,-0.11224092706783471,-0.392067816112799,-0.7007175085514732,-0.17992481720413447,1.5601337388943548
-0.6672459311688244,0.6161412292282289,-0.2734143962689009,0.10243700610739322,-0.31245679060575093,-0.2171847108746927
0.28130080485439124,0.6976050230244992,-0.4184352427447764,-0.04910158156409098,-0.3566341150729564,-0.25962813654081923
-0.6672459311688244,-0.6022216868130486,0.5518860573119901,0.4812834752861037,-0.2020134794377372,1.2895569002727985
-1.4611633939230484,0.6245272080013744,0.574737827059704,0.10243700610739322,-0.31245679060575093,-0.25962813654081923
0.9252047935416833,-1.1670772570327757,-2.1674745426659405,-0.2915633218384658,-0.42731783422048525,-0.6641670374210875
0.28822450365748026,-0.9256808680629453,1.4536520481256157,-0.6097943559485827,-0.09598790071644413,1.5601337388943548
0.9252047935416833,-0.9346658453198868,0.6705394771558884,0.22366787624458043,-0.2771149310319866,-0.6641670374210875
-0.6672459311688244,-0.3829882417436742,0.03596340954630002,2.133054080905281,0.2795193572548025,-0.46123440845492014
-2.234309760268005,-0.541722839949642,-0.35163776194376706,0.8146683681633689,4.53379570344669,-1.2570486396947922
-0.6603222323657351,-0.3668152826811793,-0.014134701054456949,0.46612961651895507,1.1012175923448242,1.0879506283586975
-0.6672459311688244,-0.3668152826811793,0.2064727684330869,0.46612961651895507,1.1012175923448242,1.0879506283586975
-0.6672459311688244,-0.6183946458755434,-1.0327962832698487,2.1179002221381333,0.275101624808082,-0.46123440845492014
0.9252047935416833,1.363691337005768,-3.7565514543531093,-0.9128715312915511,-0.6084448645360276,-1.1695090742584062
0.28822450365748026,-0.9190918847411881,0.7188797593145134,-0.7007175085514732,-0.17992481720413447,1.5601337388943548
1.3221635249187955,0.0716516074575695,-1.2191260981358218,-1.1704871303330742,-0.6835463161302769,-1.0687059383013557
2.1183888872740497,0.34838890697137,-1.874796107050992,-1.1704871303330742,-0.6835463161302769,-1.0687059383013557
-0.6672459311688244,-1.1838492145790664,1.001011224276671,2.1179002221381333,0.275101624808082,-0.46123440845492014
-0.6510906339616163,-0.3829882417436742,0.3655562424460169,0.46612961651895507,1.1012175923448242,2.367885183602825
1.243694938483785,-0.1457848421604166,1.219860865322083,-0.01879386402979425,-0.34779865017951533,1.1648793373785518
-1.4611633939230484,1.4044232339039031,-0.5643350034417177,-0.5946404971814342,-0.5156724831548962,-0.44133905267392337
0.9252047935416833,2.4604575608364363,-3.1210964725224546,-0.7461790848529184,-0.5598498076221017,-0.8485306676583245
0.9252047935416833,-0.06372204988035021,-0.49402186575644474,-0.7461790848529184,-0.5598498076221017,-0.8657733093351885
-0.6672459311688244,-0.5375298505630692,1.3481823415977061,0.1782062999431353,-0.29036812837214815,-0.15484592942756942
-1.4611633939230484,0.5430634142051041,1.1258170436680306,0.10243700610739322,-0.31245679060575093,-0.25962813654081923
-1.1126705541675606,0.47837157795512475,1.551211526663932,-0.6097943559485827,-0.5200902156016167,-0.6973259637227489
-0.6672459311688244,1.4852880292163773,-0.7401178476549001,2.1179002221381333,0.275101624808082,-0.46123440845492014
0.9252047935416833,2.508976438023921,0.38137669842520333,-0.9128715312915511,-0.6084448645360276,-1.1695090742584062
0.5282460621645715,-0.04155910597989433,-0.8376773261932162,-1.1704871303330742,-0.6835463161302769,-0.34716770197720515
-0.6672459311688244,-0.13140887854931008,-0.4034937009866558,2.1179002221381333,0.275101624808082,-0.46123440845492014
-0.6672459311688244,1.4691150701538824,-0.2110114865732212,2.1179002221381333,0.275101624808082,-0.46123440845492014
0.9252047935416833,-0.5453168308524186,-2.285249048288773,-0.2915633218384658,-0.42731783422048525,-0.6641670374210875
0.9252047935416833,1.2337086660220131,-1.7895414276075987,-0.7461790848529184,-0.5598498076221017,-0.8485306676583245
-0.6672459311688244,0.09621054529320981,0.793587468105116,-0.7613329436200669,-0.2682794661385454,1.0879506283586975
-0.6741696299719133,0.7299509411494889,0.10451871878944115,-0.6097943559485827,-0.5200902156016167,-0.6973259637227489
0.9252047935416833,-1.117959381361495,0.813802495189632,-0.2764094630713174,-0.42290010177376464,-0.48643519244418276
-0.6672459311688244,-0.3668152826811793,0.34973578646683057,0.46612961651895507,1.1012175923448242,2.367885183602825
0.9252047935416833,-1.1670772570327757,-1.3659047730538292,-0.2915633218384658,-0.42731783422048525,-0.6641670374210875
-0.6672459311688244,-0.821455131882423,1.620645750128139,-0.17033245170127845,0.21767110300071485,1.1555948380140866
0.9252047935416833,-0.6022216868130486,-0.919416348752346,-0.7461790848529184,-0.5598498076221017,-0.8485306676583245
-0.9788123773078367,-0.8298411106555684,0.5914371972599562,0.46612961651895507,1.1012175923448242,1.0879506283586975
-0.6510906339616163,-0.3752012614543248,0.32424727405591913,-0.17033245170127845,0.3192789492752875,1.0879506283586975
-0.6672459311688244,0.5268904551426092,0.03508449532523412,2.1179002221381333,0.275101624808082,1.3452638964595895
0.9252047935416833,-1.317425876465598,0.5316710302274743,-0.2915633218384658,-0.42731783422048525,-0.6641670374210875
2.3584104457811406,-0.6363646003894265,-2.214056996382434,0.05697542980594785,-0.3257099879459126,0.9181769256941914
0.9252047935416833,-0.9274778635143336,1.4105852512933859,-0.2915633218384658,-0.42731783422048525,-0.6641670374210875
0.9252047935416833,1.9812587737995522,-0.8570134390566664,-0.7461790848529184,-0.5598498076221017,-0.8485306676583245
-0.6834012283760322,-1.0412875754355935,1.344666684713443,0.46612961651895507,1.1012175923448242,2.367885183602825
-0.6672459311688244,0.6976050230244992,1.3578503980294316,0.28428331131317414,-0.25944400124510436,1.3916863932819152
1.7214301558969372,0.40469476444820385,-0.5766398025366404,-1.1704871303330742,-0.6835463161302769,-1.0687059383013557
-1.36653951028083,0.6976050230244992,0.5668275990701107,-0.6097943559485827,-0.5200902156016167,-0.6973259637227489
1.243694938483785,-0.9400568316740517,-0.23386325632093488,-0.01879386402979425,-0.34779865017951533,1.1648793373785518
-0.6741696299719133,0.5268904551426092,-0.6074018002739473,0.1782062999431353,-0.29036812837214815,-0.9838190869691028
1.3221635249187955,0.388521805385709,-0.16267120441459604,-1.1704871303330742,-0.6835463161302769,-1.0687059383013557
-0.6672459311688244,-0.08229100287802947,-0.7779111591607343,0.46612961651895507,0.9156728295825615,-0.05802186462671831
0.9252047935416833,0.7545098789851291,0.22405105285440516,-0.7461790848529184,-0.5598498076221017,-0.8657733093351885
-1.0965152569603525,0.47837157795512475,1.5274808426951525,-0.6097943559485827,-0.5200902156016167,-0.6973259637227489
-0.6672459311688244,0.6892190442513537,0.3066689896346009,-0.6097943559485827,-0.5200902156016167,-0.6973259637227489
-0.6672459311688244,1.8914090012301363,-0.710234764138659,0.10243700610739322,-0.31245679060575093,-0.25962813654081923
-0.6672459311688244,-0.05833106352618527,-0.47644358133512654,-0.4885634858113952,-0.06506377358940024,-0.05802186462671831
-0.6903249271791214,-0.6836854806093189,1.550332612442866,0.1782062999431353,-0.29036812837214815,-0.6973259637227489
1.3221635249187955,-0.35842930390803385,-0.6759571095170884,-1.1704871303330742,-0.6835463161302769,-1.0687059383013557
0.9252047935416833,-0.9346658453198868,-2.978712368709777,0.22366787624458043,-0.2771149310319866,-0.6641670374210875
0.9252047935416833,0.6976050230244992,-0.8983224074467642,-0.7461790848529184,-0.5598498076221017,-0.8657733093351885
1.243694938483785,-0.136799864903475,-0.1459718342143437,-0.01879386402979425,-0.34779865017951533,1.1648793373785518
-0.9857360761109258,-0.8298411106555684,1.1196646441205693,0.46612961651895507,1.1012175923448242,1.0879506283586975
0.9252047935416833,-0.9226858756439648,1.6997480300240713,-0.6097943559485827,-0.09598790071644413,1.5601337388943548
1.7214301558969372,0.04769166810572531,-1.2929548927053587,-1.1704871303330742,-0.6835463161302769,-0.34716770197720515
2.1183888872740497,-0.0253861469173995,-2.960255170067393,-1.1704871303330742,-0.6835463161302769,-0.34716770197720515
-2.1396858766257867,-0.8412220818476944,-0.27693005315316455,0.8146683681633689,4.53379570344669,-1.2570486396947922
0.9252047935416833,-1.2293730993475704,1.07220327618301,-0.7461790848529184,-0.5598498076221017,-0.8485306676583245
0.9252047935416833,1.2337086660220131,0.6415353078607132,-0.7461790848529184,-0.5598498076221017,-0.8485306676583245
0.28822450365748026,-0.5213568915005744,0.8507168924744002,-0.04910158156409098,-0.3566341150729564,0.7510559371338182
1.243694938483785,0.6550761306749757,1.0994496170360533,-0.01879386402979425,-0.34779865017951533,1.1648793373785518
-1.36653951028083,-0.5213568915005744,1.281384860796697,0.1782062999431353,-0.29036812837214815,-0.6973259637227489
0.9252047935416833,-1.237759078120716,0.5343077728906721,-0.7461790848529184,-0.5598498076221017,-0.8657733093351885
-2.234309760268005,-0.6675125215468241,1.0581406486459553,-1.30687185923741,-0.7233059081507619,-1.2026680005600676
-2.1396858766257867,-0.8412220818476944,-0.36657930370188757,0.8146683681633689,4.53379570344669,-1.2570486396947922
-1.3988501046952457,0.6892190442513537,0.5193662311325515,0.1782062999431353,-0.29036812837214815,-0.12433971723004097
0.5120907649573634,0.6730460851888589,0.086061520147057,0.05697542980594785,-0.3257099879459126,0.9181769256941914
-0.6718617303708837,-0.8298411106555684,1.114391158794174,0.46612961651895507,1.1012175923448242,2.367885183602825
-1.3573079118767108,0.6976050230244992,-0.025560585928313794,0.1782062999431353,-0.29036812837214815,-0.12433971723004097
-0.6672459311688244,2.4358986230007957,-0.7269341343389114,0.10243700610739322,-0.31245679060575093,-0.2171847108746927
